CCG or Health Board;Practice Name;Abtard;Ebesque XL;Fencino;Venlalic XL;Grand Total
NHS EAST LANCASHIRE CCG;Peel House Medical Practice; 15 367,00; 1 736,00; 5 325,00;269; 22 697,00
NHS EAST LANCASHIRE CCG;Pendle View Medical Ctre; 1 332,00;897; 1 790,00;609; 4 628,00
NHS EAST LANCASHIRE CCG;Pendleside Medical Pract; 5 863,00; 1 883,00; 1 695,00;278; 9 719,00
NHS EAST LANCASHIRE CCG;Reedyford Hlth Care Group; 8 023,00; 1 549,00; 3 782,00;993; 14 347,00
NHS EAST LANCASHIRE CCG;Richmond Medical Centre; 3 077,00;917; 1 074,00;0; 5 068,00
NHS EAST LANCASHIRE CCG;Rosegrove Surgery; 4 796,00;158; 1 723,00;0; 6 677,00
NHS EAST LANCASHIRE CCG;Rosehill Surgery; 3 789,00;441; 1 557,00;0; 5 787,00
NHS EAST LANCASHIRE CCG;Rossendale Valley Medical Practice;25;56;0;619;700
NHS EAST LANCASHIRE CCG;Ruskin Health Care; 2 133,00; 1 262,00;182;0; 3 577,00
NHS EAST LANCASHIRE CCG;Slaidburn Health Centre;594;0;0;416; 1 010,00
NHS EAST LANCASHIRE CCG;St James' Medical Centre; 13 397,00; 3 070,00; 2 527,00; 1 039,00; 20 033,00
NHS EAST LANCASHIRE CCG;St. Nicholas Group Practice; 15 559,00; 1 156,00; 2 070,00;522; 19 307,00
NHS EAST LANCASHIRE CCG;Stone Bridge House; 1 473,00;584;454;79; 2 590,00
NHS EAST LANCASHIRE CCG;The Castle Medical Group; 8 168,00; 1 492,00; 3 375,00;456; 13 491,00
NHS EAST LANCASHIRE CCG;The Clayton Medical Ctr.; 4 931,00; 1 099,00;732;272; 7 034,00
NHS EAST LANCASHIRE CCG;The Horsfield Practice;0;0;0;0;0
NHS EAST LANCASHIRE CCG;The Hospice Care For Burnley & Pendle;415;0;436;0;851
NHS EAST LANCASHIRE CCG;The Lancashire EU Of GPs Limited;0;0;6;0;6
NHS EAST LANCASHIRE CCG;The Richmond Hill Practice; 10 431,00; 3 370,00; 2 672,00;283; 16 756,00
NHS EAST LANCASHIRE CCG;The Royle;586;303; 1 316,00;39; 2 244,00
NHS EAST LANCASHIRE CCG;Thursby Surgery; 2 314,00;616; 2 284,00;114; 5 328,00
NHS EAST LANCASHIRE CCG;Whalley Medical Centre; 3 415,00;63; 1 058,00;737; 5 273,00
NHS EAST LANCASHIRE CCG;Whitefield Healthcare;55;534;72;19;680
NHS EAST LANCASHIRE CCG;Whitworth Medical Centre; 2 322,00; 1 926,00;906;490; 5 644,00
NHS EAST LANCASHIRE CCG;Yorkshire Street Medical Centre; 8 361,00;546; 2 639,00;0; 11 546,00
NHS EAST STAFFORDSHR CCG;Abbots Bromley;19;630;624;98; 1 371,00
NHS EAST STAFFORDSHR CCG;All Saints Surgery; 1 728,00;893;475;707; 3 803,00
NHS EAST STAFFORDSHR CCG;Alrewas; 1 586,00;396; 1 535,00;651; 4 168,00
NHS EAST STAFFORDSHR CCG;Bac O'Connor;0;93;0;50;143
NHS EAST STAFFORDSHR CCG;Balance Street; 7 471,00; 1 630,00; 4 096,00;527; 13 724,00
NHS EAST STAFFORDSHR CCG;Barton;37;0; 1 571,00; 1 063,00; 2 671,00
NHS EAST STAFFORDSHR CCG;Bridge Surgery; 3 818,00; 2 463,00; 3 368,00; 1 228,00; 10 877,00
NHS EAST STAFFORDSHR CCG;Carlton Street;55; 3 879,00; 2 304,00;0; 6 238,00
NHS EAST STAFFORDSHR CCG;Dove River; 1 394,00;494;462;36; 2 386,00
NHS EAST STAFFORDSHR CCG;Gordon Street;178; 6 128,00; 1 089,00;757; 8 152,00
NHS EAST STAFFORDSHR CCG;King Street;0;0;245;0;245
NHS EAST STAFFORDSHR CCG;Mill View Surgery; 2 319,00;540; 1 266,00;826; 4 951,00
NHS EAST STAFFORDSHR CCG;Northgate Surgery; 1 425,00; 1 179,00; 1 472,00;557; 4 633,00
NHS EAST STAFFORDSHR CCG;Peel Croft;650; 1 295,00;422;216; 2 583,00
NHS EAST STAFFORDSHR CCG;Staffordshire Doctors Urgent Care OOH;19;29;29;3;80
NHS EAST STAFFORDSHR CCG;Stapenhill; 8 933,00; 5 843,00; 7 011,00;740; 22 527,00
NHS EAST STAFFORDSHR CCG;Trent Meadows; 2 443,00;948; 2 783,00;927; 7 101,00
NHS EAST STAFFORDSHR CCG;Tutbury; 1 298,00;741; 1 537,00; 2 676,00; 6 252,00
NHS EAST STAFFORDSHR CCG;Wetmore Road Surgery;592; 4 719,00; 2 546,00;723; 8 580,00
NHS EAST STAFFORDSHR CCG;Winshill;849; 1 674,00;184;627; 3 334,00
NHS EAST STAFFORDSHR CCG;Yoxall;62; 2 004,00; 2 065,00;855; 4 986,00
NHS EAST SURREY CCG;Birchwood Medical Practice; 3 462,00; 2 182,00; 3 059,00; 1 915,00; 10 618,00
NHS EAST SURREY CCG;Caterham Valley Med.Pract; 2 538,00; 3 372,00;213;281; 6 404,00
NHS EAST SURREY CCG;East Surrey Intermediate Care Team;0;0;3;0;3
NHS EAST SURREY CCG;Elizabeth House Medical Practice;790;72;285;869; 2 016,00
NHS EAST SURREY CCG;Greystone House Surgery; 2 402,00;965;343; 1 151,00; 4 861,00
NHS EAST SURREY CCG;Hawthorns Surgery; 3 111,00; 1 078,00;917;913; 6 019,00
NHS EAST SURREY CCG;Holmhurst Medical Centre;223;926;329;597; 2 075,00
NHS EAST SURREY CCG;Lingfield (Ncype);25;0;0;0;25
NHS EAST SURREY CCG;Lingfield Surgery; 1 235,00; 3 912,00; 1 071,00; 1 952,00; 8 170,00
NHS EAST SURREY CCG;Moat House; 5 925,00; 1 097,00;725;219; 7 966,00
NHS EAST SURREY CCG;Oxted Health Centre; 8 280,00; 6 101,00; 1 300,00;933; 16 614,00
NHS EAST SURREY CCG;Pond Tail Surgery; 1 393,00;396; 1 056,00;674; 3 519,00
NHS EAST SURREY CCG;Smallfield Surgery;961;904;351;444; 2 660,00
NHS EAST SURREY CCG;South Park Surgery; 3 442,00; 1 134,00;384;563; 5 523,00
NHS EAST SURREY CCG;Townhill Medical Practice; 2 896,00; 3 508,00; 1 121,00;759; 8 284,00
NHS EAST SURREY CCG;Wall House;938; 3 306,00; 1 033,00; 1 602,00; 6 879,00
NHS EAST SURREY CCG;Warlingham Green Med Prac;298; 4 684,00;941;324; 6 247,00
NHS EAST SURREY CCG;Wayside Medical Practice;247;529;570;0; 1 340,00
NHS EAST SURREY CCG;Whyteleafe Surgery; 1 005,00;467;418;324; 2 214,00
NHS EAST SURREY CCG;Woodlands Road Medical Centre; 2 461,00;775;102;516; 3 854,00
NHS EASTB HAILS SEAF CCG;Arlington Road Surgery; 1 420,00; 4 553,00; 1 036,00; 1 934,00; 8 943,00
NHS EASTB HAILS SEAF CCG;Bolton Road Surgery;303; 2 702,00;408; 1 025,00; 4 438,00
NHS EASTB HAILS SEAF CCG;Bridgeside Surgery; 1 674,00; 1 962,00;906; 1 338,00; 5 880,00
NHS EASTB HAILS SEAF CCG;Crescent Medical Centre;24; 1 050,00;0;0; 1 074,00
NHS EASTB HAILS SEAF CCG;Downlands Medical Centre; 1 239,00; 1 723,00;679;581; 4 222,00
NHS EASTB HAILS SEAF CCG;Eastbourne Hailsham & Seaford OOH;45;18;60;48;171
NHS EASTB HAILS SEAF CCG;Eastbourne Station Health Centre;110; 1 589,00;309;406; 2 414,00
NHS EASTB HAILS SEAF CCG;Enys Road Surgery;224; 2 608,00;378;189; 3 399,00
NHS EASTB HAILS SEAF CCG;Green Street Clinic; 3 568,00; 5 526,00;511;747; 10 352,00
NHS EASTB HAILS SEAF CCG;Grove Road Surgery;811; 2 058,00; 1 237,00;395; 4 501,00
NHS EASTB HAILS SEAF CCG;Hailsham Medical Group; 2 093,00; 1 677,00; 1 050,00; 1 014,00; 5 834,00
NHS EASTB HAILS SEAF CCG;Harbour Medical Practice; 3 573,00; 1 098,00; 1 371,00;129; 6 171,00
NHS EASTB HAILS SEAF CCG;Herstmonceux Health Centre;282;254;296;757; 1 589,00
NHS EASTB HAILS SEAF CCG;Manor Park Medical Centre; 1 043,00; 2 844,00;561;225; 4 673,00
NHS EASTB HAILS SEAF CCG;Old School Surgery; 1 917,00; 3 845,00; 1 211,00; 1 285,00; 8 258,00
NHS EASTB HAILS SEAF CCG;Park Practice; 1 103,00; 6 770,00; 1 181,00; 1 023,00; 10 077,00
NHS EASTB HAILS SEAF CCG;Seaford Medical Practice; 8 075,00; 5 941,00; 3 646,00; 2 407,00; 20 069,00
NHS EASTB HAILS SEAF CCG;Seaside Medical Centre;163; 4 840,00;535;344; 5 882,00
NHS EASTB HAILS SEAF CCG;Sovereign Practice;901; 4 542,00; 1 026,00;366; 6 835,00
NHS EASTB HAILS SEAF CCG;St Wilfrid's Hospice;413;0;295;7;715
NHS EASTB HAILS SEAF CCG;Stone Cross Surgery; 2 606,00; 1 376,00; 1 457,00;829; 6 268,00
NHS EASTB HAILS SEAF CCG;Sussex Down And Weald Special Scheme;31;0;0;0;31
NHS EASTB HAILS SEAF CCG;The Chaseley Trust;85;0;12;0;97
NHS EASTB HAILS SEAF CCG;The Lighthouse Medical Practice; 1 383,00; 4 011,00;326;380; 6 100,00
NHS EASTB HAILS SEAF CCG;The Quintins Medical Centre; 4 069,00; 1 338,00; 1 428,00;211; 7 046,00
NHS EASTERN CHESHIRE CCG;Annandale Medical Centre;600;0;16;320;936
NHS EASTERN CHESHIRE CCG;Bollington Medical Centre;742;219; 1 464,00; 1 853,00; 4 278,00
NHS EASTERN CHESHIRE CCG;Broken Cross Surgery;344;0;20;239;603
NHS EASTERN CHESHIRE CCG;Chelford Surgery;155;0;56;296;507
NHS EASTERN CHESHIRE CCG;Cumberland House Surgery; 4 019,00; 1 904,00; 1 576,00; 1 872,00; 9 371,00
NHS EASTERN CHESHIRE CCG;East Cheshire Community Drug Team;0;0;916;0;916
NHS EASTERN CHESHIRE CCG;Eastern Cheshire Chronic Pain Service;0;0;0;0;0
NHS EASTERN CHESHIRE CCG;Eastern Cheshire OOH Service;13;0;53;5;71
NHS EASTERN CHESHIRE CCG;EcCCG Nursing Home Scheme;0;0;0;0;0
NHS EASTERN CHESHIRE CCG;George Street Surgery;831;17;473;731; 2 052,00
NHS EASTERN CHESHIRE CCG;Handforth Health Centre;25;606;12;887; 1 530,00
NHS EASTERN CHESHIRE CCG;High Street Surgery;72;0;536;841; 1 449,00
NHS EASTERN CHESHIRE CCG;Intermediate Care Service;56;0;183;0;239
NHS EASTERN CHESHIRE CCG;Kenmore Medical Centre;594;0;173; 1 688,00; 2 455,00
NHS EASTERN CHESHIRE CCG;Lawton House Surgery;264;381;175;543; 1 363,00
NHS EASTERN CHESHIRE CCG;Manchester Road Medical Centre; 1 032,00;645;369;444; 2 490,00
NHS EASTERN CHESHIRE CCG;MCilviride Medical Practice;4;0;57;208;269
NHS EASTERN CHESHIRE CCG;Meadowside Medical Centre;848;504;436; 1 527,00; 3 315,00
NHS EASTERN CHESHIRE CCG;NHS Eastern Cheshire CCG NMP's;0;0;59;0;59
NHS EASTERN CHESHIRE CCG;Park Green Surgery; 1 043,00;326;261;355; 1 985,00
NHS EASTERN CHESHIRE CCG;Park Lane House Medical Centre;624;951;637;876; 3 088,00
NHS EASTERN CHESHIRE CCG;Priorslegh Medical Centre;327;662;407;819; 2 215,00
NHS EASTERN CHESHIRE CCG;Readesmoor Medical Group Practice; 1 513,00; 1 635,00; 1 639,00; 1 669,00; 6 456,00
NHS EASTERN CHESHIRE CCG;South Park Surgery;707;0; 1 824,00;897; 3 428,00
NHS EASTERN CHESHIRE CCG;The Health Centre (Holmes Chapel); 1 112,00;0;704; 1 260,00; 3 076,00
NHS EASTERN CHESHIRE CCG;The Schoolhouse Surgery;474;0;76;369;919
NHS EASTERN CHESHIRE CCG;Toft Road Surgery; 1 160,00;0;39;319; 1 518,00
NHS EASTERN CHESHIRE CCG;Wilmslow Health Centre;0;0;778; 1 920,00; 2 698,00
NHS ENFIELD CCG;Abernethy House Surgery; 1 512,00;863;191; 1 370,00; 3 936,00
NHS ENFIELD CCG;Angel Surgery;349; 1 062,00;170;0; 1 581,00
NHS ENFIELD CCG;Arnos Grove Medical Centr;572;672;44;453; 1 741,00
NHS ENFIELD CCG;Barndoc (Enfield Patients) OOH;39;2;38;0;79
NHS ENFIELD CCG;Bincote Surgery; 1 651,00; 1 596,00; 1 169,00;231; 4 647,00
NHS ENFIELD CCG;Boundary Court Surgery;123;18;39;0;180
NHS ENFIELD CCG;Boundary House Surgery;349;782;299;445; 1 875,00
NHS ENFIELD CCG;Bowes Medical Centre;38;900;0;0;918
NHS ENFIELD CCG;Brick Lane Surgery;808;168;0;273; 1 249,00
NHS ENFIELD CCG;Bush Hill Park Med Centre;694;68;96;484; 1 342,00
NHS ENFIELD CCG;Carlton House Surgery; 2 648,00; 3 722,00;148;228; 6 746,00
NHS ENFIELD CCG;Chalfont Road Surgery;491;0;41;0;532
NHS ENFIELD CCG;Cockfosters Medical Ctre; 1 664,00;712;590; 1 329,00; 4 295,00
NHS ENFIELD CCG;Compass Enfield;0;17;0;0;17
NHS ENFIELD CCG;Connaught Surgery;447;362;43;499; 1 351,00
NHS ENFIELD CCG;Curzon Avenue Surgery;90;948;143;0; 1 174,00
NHS ENFIELD CCG;Dean House Surgery;62;0;23;149;234
NHS ENFIELD CCG;DMC Enfield Lock;771; 2 786,00;478;394; 4 429,00
NHS ENFIELD CCG;Dover House Surgery;774;342;0;0; 1 116,00
NHS ENFIELD CCG;Dr ME Silver's Practice;563;0;372;0;935
NHS ENFIELD CCG;Eagle House Surgery; 7 137,00; 1 479,00; 1 512,00;447; 10 575,00
NHS ENFIELD CCG;East Enfield Practice;176;0;0;0;176
NHS ENFIELD CCG;Edmonton GP Walk In Centre;2;8;0;11;21
NHS ENFIELD CCG;Enfield Island Surgery;439;848;808;0; 2 095,00
NHS ENFIELD CCG;Evergreen Primary Care Centre; 6 307,00; 3 484,00;453;777; 11 021,00
NHS ENFIELD CCG;Forest Rd Group Practice; 4 842,00; 2 154,00;649; 1 965,00; 9 610,00
NHS ENFIELD CCG;Freezywater Primary Care Centre; 3 205,00; 1 270,00;896; 1 486,00; 6 857,00
NHS ENFIELD CCG;Gillan House Surgery;463;288;65;8;824
NHS ENFIELD CCG;Green Cedars Medical Centre; 1 772,00;458;56;18; 2 304,00
NHS ENFIELD CCG;Green Street Surgery; 1 538,00;0;100;0; 1 638,00
NHS ENFIELD CCG;Grenoble Gardens Surgery;0;0;0;0;0
NHS ENFIELD CCG;Grovelands Medical Centre; 1 028,00;790; 2 041,00;777; 4 636,00
NHS ENFIELD CCG;Highlands Practice;512; 3 945,00;995; 2 434,00; 7 886,00
NHS ENFIELD CCG;Jaina House Surgery;0;0;0;0;0
NHS ENFIELD CCG;Keats Surgery;130;902;644;44; 1 720,00
NHS ENFIELD CCG;Latymer Road Surgery; 1 923,00; 1 711,00;160;12; 3 806,00
NHS ENFIELD CCG;Lincoln Road Med Practice;615;407;12;434; 1 468,00
NHS ENFIELD CCG;Moorfield Road Health Ctr; 1 289,00;528;700;10; 2 527,00
NHS ENFIELD CCG;Morecambe Surgery; 2 177,00; 1 332,00;962;419; 4 890,00
NHS ENFIELD CCG;Nightingale House Surgery; 2 069,00;915;244;501; 3 729,00
NHS ENFIELD CCG;Oakwood Medical Centre;113;279;95; 1 040,00; 1 527,00
NHS ENFIELD CCG;Park Lodge Medical Centre;78;860;313; 1 041,00; 2 292,00
NHS ENFIELD CCG;Rainbow Practice;803;486;284;24; 1 597,00
NHS ENFIELD CCG;Riley House Surgery; 1 409,00; 1 482,00;429;195; 3 515,00
NHS ENFIELD CCG;Riverside Practice;0;0;0;0;0
NHS ENFIELD CCG;Southbury Surgery;63;738;31;0;830
NHS ENFIELD CCG;Southgate;196;780;220;115; 1 311,00
NHS ENFIELD CCG;The Bounces Road Surgery;527;904;259; 1 130,00; 2 820,00
NHS ENFIELD CCG;The Enfield Pain Clinics;0;0;0;0;0
NHS ENFIELD CCG;The North London Health Centre;99;739;207;210; 1 255,00
NHS ENFIELD CCG;The Woodberry Practice; 2 774,00;343;166; 1 439,00; 4 722,00
NHS ENFIELD CCG;Town Surgery; 2 174,00;0;461;0; 2 635,00
NHS ENFIELD CCG;Trinity Avenue Surgery;131;0;138;635;904
NHS ENFIELD CCG;White Lodge Medical Practice; 1 822,00;347; 1 058,00;811; 4 038,00
NHS ENFIELD CCG;Willow House Surgery;576;304;255;0; 1 135,00
NHS ENFIELD CCG;Winchmore Practice; 7 814,00; 1 706,00;778;441; 10 739,00
NHS EREWASH CCG;Adam House Medical Centre;827; 2 268,00;494;0; 3 589,00
NHS EREWASH CCG;College Street Medical Practice; 1 833,00; 2 537,00;0;0; 4 370,00
NHS EREWASH CCG;Dr Webb And Partners; 1 924,00; 3 136,00;65;134; 5 259,00
NHS EREWASH CCG;Eden Surgery;6; 1 544,00;514;0; 2 064,00
NHS EREWASH CCG;Gladstone House Surgery;170;793; 1 086,00;0; 2 049,00
NHS EREWASH CCG;Ilkeston Health Centre;401;108;476;24; 1 009,00
NHS EREWASH CCG;Littlewick Medical Centre; 2 979,00; 6 437,00;375;326; 10 117,00
NHS EREWASH CCG;Old Station Surgery; 5 519,00; 2 916,00; 3 405,00; 1 319,00; 13 159,00
NHS EREWASH CCG;Park View Medical Centre;245; 1 288,00;231;290; 2 054,00
NHS EREWASH CCG;The Aitune Medical Practice; 1 585,00; 2 766,00; 1 657,00;565; 6 573,00
NHS EREWASH CCG;The Golden Brook Practice; 2 776,00; 1 035,00;510;224; 4 545,00
NHS EREWASH CCG;The Moir Medical Centre; 2 884,00; 6 762,00;592; 1 395,00; 11 633,00
NHS FAREHAM & GOSPRT CCG;Bridgemary Medical Centre; 10 673,00; 2 094,00; 2 175,00; 2 956,00; 17 898,00
NHS FAREHAM & GOSPRT CCG;Brockhurst Medical Centre;749;305;149; 1 155,00; 2 358,00
NHS FAREHAM & GOSPRT CCG;Brook Lane Surgery; 2 784,00; 2 949,00; 1 489,00; 1 417,00; 8 639,00
NHS FAREHAM & GOSPRT CCG;Brune Medical Centre; 1 808,00; 3 186,00; 1 290,00; 3 649,00; 9 933,00
NHS FAREHAM & GOSPRT CCG;Bury Road Surgery; 4 520,00; 1 795,00;836;990; 8 141,00
NHS FAREHAM & GOSPRT CCG;Centre Practice; 2 011,00; 2 846,00; 3 875,00;787; 9 519,00
NHS FAREHAM & GOSPRT CCG;Forton Medical Centre;24; 1 927,00; 1 598,00;456; 4 005,00
NHS FAREHAM & GOSPRT CCG;Gosport Medical Centre; 2 393,00; 4 447,00; 1 036,00;954; 8 830,00
NHS FAREHAM & GOSPRT CCG;Gudgeheath Lane Surgery;817; 1 740,00; 1 488,00;196; 4 241,00
NHS FAREHAM & GOSPRT CCG;Jubilee Surgery; 2 879,00; 2 413,00;775;696; 6 763,00
NHS FAREHAM & GOSPRT CCG;Lee-On-The-Solent Health Centre;490; 1 156,00;422; 1 144,00; 3 212,00
NHS FAREHAM & GOSPRT CCG;Lockswood Surgery; 3 499,00; 1 773,00;407;498; 6 177,00
NHS FAREHAM & GOSPRT CCG;Manor Way Surgery; 1 345,00; 1 218,00; 2 660,00;737; 5 960,00
NHS FAREHAM & GOSPRT CCG;NMP Southern Health (Fareham & Gosport);12;0;12;0;24
NHS FAREHAM & GOSPRT CCG;Portchester Practice; 1 460,00; 1 337,00; 1 852,00;323; 4 972,00
NHS FAREHAM & GOSPRT CCG;Rowner Health Centre; 1 293,00; 4 967,00;599; 3 196,00; 10 055,00
NHS FAREHAM & GOSPRT CCG;Stoke Road Medical Centre; 3 786,00; 5 252,00; 2 815,00; 1 205,00; 13 058,00
NHS FAREHAM & GOSPRT CCG;Stubbington Medical Practice;939; 2 253,00; 5 251,00;127; 8 570,00
NHS FAREHAM & GOSPRT CCG;The Highlands Practice; 1 424,00; 4 886,00; 3 806,00; 4 488,00; 14 604,00
NHS FAREHAM & GOSPRT CCG;The Whiteley Surgery;493; 1 892,00; 1 142,00;536; 4 063,00
NHS FAREHAM & GOSPRT CCG;Waterside Medical Centre; 2 234,00; 6 252,00;728;279; 9 493,00
NHS FAREHAM & GOSPRT CCG;Westlands Medical Centre;420; 2 569,00;828; 1 359,00; 5 176,00
NHS FYLDE & WYRE CCG;Ansdell Medical Centre; 1 139,00;972; 2 271,00; 1 530,00; 5 912,00
NHS FYLDE & WYRE CCG;Ash Tree House Surgery; 3 563,00; 1 343,00; 1 548,00; 2 855,00; 9 309,00
NHS FYLDE & WYRE CCG;Beechwood Surgery;541;546;335;0; 1 422,00
NHS FYLDE & WYRE CCG;Belle Vue Surgery;12;298;14;0;324
NHS FYLDE & WYRE CCG;Blackpool Substance Misuse Service;93;0;0;0;93
NHS FYLDE & WYRE CCG;Broadway Medical Centre 1; 7 692,00; 2 137,00;529;114; 10 472,00
NHS FYLDE & WYRE CCG;Carleton Practice; 2 083,00; 1 029,00;787;227; 4 126,00
NHS FYLDE & WYRE CCG;Clifton Medical Practice; 1 723,00;336; 1 183,00;489; 3 731,00
NHS FYLDE & WYRE CCG;Dr Ali's Surgery; 2 235,00; 3 153,00;46;816; 6 250,00
NHS FYLDE & WYRE CCG;Fernbank Surgery; 2 156,00;540; 1 439,00;82; 4 217,00
NHS FYLDE & WYRE CCG;Holland House Surgery; 2 226,00; 1 383,00; 1 894,00;948; 6 451,00
NHS FYLDE & WYRE CCG;Kirkham Health Centre; 13 423,00; 1 568,00;537;297; 15 825,00
NHS FYLDE & WYRE CCG;NHS Fylde & Wyre CCG;0;0;0;0;0
NHS FYLDE & WYRE CCG;Park Medical Practice; 2 489,00;126;777;956; 4 348,00
NHS FYLDE & WYRE CCG;Poplar House Surgery; 3 182,00; 2 973,00; 6 177,00; 6 285,00; 18 617,00
NHS FYLDE & WYRE CCG;Queensway Medical Centre; 3 461,00; 1 940,00;321;988; 6 710,00
NHS FYLDE & WYRE CCG;The Coastal Health Care Ltd;26;0;0;0;26
NHS FYLDE & WYRE CCG;The Lockwood Avenue Surgery; 5 114,00; 3 363,00; 1 124,00; 1 592,00; 11 193,00
NHS FYLDE & WYRE CCG;The Mount View Practice; 25 240,00; 2 733,00; 3 510,00; 2 007,00; 33 490,00
NHS FYLDE & WYRE CCG;The Old Links Surgery;248;0;214;144;606
NHS FYLDE & WYRE CCG;The Over-Wyre Med.Ctr.; 4 689,00; 6 140,00; 4 988,00; 1 733,00; 17 550,00
NHS FYLDE & WYRE CCG;The Thornton Practice; 4 427,00;176; 4 040,00; 1 620,00; 10 263,00
NHS FYLDE & WYRE CCG;The Village Practice; 2 084,00; 4 784,00; 2 145,00;599; 9 612,00
NHS FYLDE & WYRE CCG;Waverley Surgery;0;0;0;0;0
NHS GLOUCESTERSHIRE CCG;Acorn Practice;659; 1 457,00;7;0; 2 123,00
NHS GLOUCESTERSHIRE CCG;Ashley Intermediate Care Ctr;23;0;31;0;54
NHS GLOUCESTERSHIRE CCG;Avenue Surgery;550;342;826;993; 2 711,00
NHS GLOUCESTERSHIRE CCG;Barnwood Medical Practice;0;150;176;59;385
NHS GLOUCESTERSHIRE CCG;Bartongate Surgery; 2 753,00; 2 175,00; 1 921,00; 1 766,00; 8 615,00
NHS GLOUCESTERSHIRE CCG;Berkeley Place Surgery;62; 1 385,00;359;10; 1 816,00
NHS GLOUCESTERSHIRE CCG;Blakeney Surgery; 2 535,00;54;748;0; 3 337,00
NHS GLOUCESTERSHIRE CCG;Brockworth Surgery;433; 1 116,00; 2 431,00;0; 3 977,00
NHS GLOUCESTERSHIRE CCG;Brunston Practice;0;345; 1 803,00;440; 2 588,00
NHS GLOUCESTERSHIRE CCG;Cheltenham Road Surgery;483;750; 2 805,00;707; 4 745,00
NHS GLOUCESTERSHIRE CCG;Chipping Campden Surgery;546; 1 353,00; 2 206,00;35; 4 140,00
NHS GLOUCESTERSHIRE CCG;Chipping Surgery; 1 977,00;882;945; 1 374,00; 5 178,00
NHS GLOUCESTERSHIRE CCG;Church Street Practice; 3 636,00; 2 336,00; 2 157,00;658; 8 787,00
NHS GLOUCESTERSHIRE CCG;Churchdown Surgery;557; 3 676,00; 2 535,00;0; 6 768,00
NHS GLOUCESTERSHIRE CCG;Coleford Health Centre; 1 204,00;501; 3 987,00;413; 6 105,00
NHS GLOUCESTERSHIRE CCG;College Yard & Highnam; 1 328,00;79;248;337; 1 992,00
NHS GLOUCESTERSHIRE CCG;Community Palliative Care Team;462;0;65;0;527
NHS GLOUCESTERSHIRE CCG;Cotswold Medical Practice; 1 568,00; 1 016,00; 2 055,00; 2 707,00; 7 346,00
NHS GLOUCESTERSHIRE CCG;Crescent Bakery;24;437;391;352; 1 204,00
NHS GLOUCESTERSHIRE CCG;Culverhay Surgery;0;216; 1 757,00;609; 2 582,00
NHS GLOUCESTERSHIRE CCG;Dockham Road Surgery; 2 247,00;907; 1 054,00; 1 403,00; 5 611,00
NHS GLOUCESTERSHIRE CCG;Drybrook Surgery;448;0;378;682; 1 508,00
NHS GLOUCESTERSHIRE CCG;Forest Health Care;38;912; 2 447,00;0; 3 397,00
NHS GLOUCESTERSHIRE CCG;Frampton Surgery;30;0;242;147;419
NHS GLOUCESTERSHIRE CCG;Frithwood Surgery;169; 1 421,00;478;154; 2 222,00
NHS GLOUCESTERSHIRE CCG;Gloucester City Health Centre;25; 1 702,00;294;222; 2 243,00
NHS GLOUCESTERSHIRE CCG;Gloucester Health Access Centre;447; 4 498,00; 1 780,00; 1 840,00; 8 565,00
NHS GLOUCESTERSHIRE CCG;Gloucestershire Care Services NHS Trust;0;0;28;0;28
NHS GLOUCESTERSHIRE CCG;GP UCS (Gloucestershire) OOH;208;31;84;10;333
NHS GLOUCESTERSHIRE CCG;Hadwen Medical Pract.;812; 1 227,00; 2 540,00; 1 525,00; 6 104,00
NHS GLOUCESTERSHIRE CCG;Heathville Medical Practice; 2 109,00; 2 867,00;862; 1 050,00; 6 888,00
NHS GLOUCESTERSHIRE CCG;High Street Medical Centre;302;294;96;197;889
NHS GLOUCESTERSHIRE CCG;Hilary Cottage Surgery; 3 264,00; 1 241,00; 1 049,00; 2 748,00; 8 302,00
NHS GLOUCESTERSHIRE CCG;Holts Health Centre; 2 105,00;856; 1 681,00;794; 5 436,00
NHS GLOUCESTERSHIRE CCG;Hoyland House;967;648;638; 1 338,00; 3 591,00
NHS GLOUCESTERSHIRE CCG;Hucclecote Surgery; 1 565,00;366;774;244; 2 949,00
NHS GLOUCESTERSHIRE CCG;Jesmond House Practice;0;188;99;77;364
NHS GLOUCESTERSHIRE CCG;Kingsholm Surgery;135;474; 1 645,00;37; 2 291,00
NHS GLOUCESTERSHIRE CCG;Lechlade Medical Centre;242;900;322;151; 1 615,00
NHS GLOUCESTERSHIRE CCG;Locking Hill Surgery; 1 664,00;0; 3 474,00;798; 5 936,00
NHS GLOUCESTERSHIRE CCG;London Medical Practice;2; 3 352,00; 2 604,00;181; 6 139,00
NHS GLOUCESTERSHIRE CCG;Longlevens Surgery; 1 269,00; 2 271,00; 1 535,00;441; 5 516,00
NHS GLOUCESTERSHIRE CCG;Lydney Practice; 4 563,00;468; 1 326,00; 2 055,00; 8 412,00
NHS GLOUCESTERSHIRE CCG;Mann Cottage Surgery; 2 471,00;120;658;156; 3 405,00
NHS GLOUCESTERSHIRE CCG;Marybrook Medical Centre;49;36;51;263;399
NHS GLOUCESTERSHIRE CCG;Matson Lane Surgery;0;0;0;0;0
NHS GLOUCESTERSHIRE CCG;Minchinhampton Surgery; 1 008,00;868; 4 431,00;600; 6 907,00
